phase,dataset,n,mode,k,topk,minlen,maxlen,rep,runtime_ms,patterns,pair_attempts,compatible_pairs,pdub_prunes,dub_prunes,aligned_checks,peak_heap_mb
central,DB4_SP500.txt,23046,tk,4.3391477913737744e-05,50,2,12,9,5.496600,50,81,224,71,108,374157,261.880
central,DB5_NYSE.txt,60000,hjtopk,1.6666666666666667e-05,50,2,12,0,94.437000,50,27873,49762,0,0,2778106,731.880
central,DB5_NYSE.txt,60000,hjtopk,1.6666666666666667e-05,50,2,12,1,93.542100,50,27873,49762,0,0,2778106,809.880
central,DB5_NYSE.txt,60000,hjtopk,1.6666666666666667e-05,50,2,12,2,97.924500,50,27873,49762,0,0,2778106,885.880
central,DB5_NYSE.txt,60000,hjtopk,1.6666666666666667e-05,50,2,12,3,96.772800,50,27873,49762,0,0,2778106,963.880
central,DB5_NYSE.txt,60000,hjtopk,1.6666666666666667e-05,50,2,12,4,96.893100,50,27873,49762,0,0,2778106,1039.880
central,DB5_NYSE.txt,60000,hjtopk,1.6666666666666667e-05,50,2,12,5,92.831800,50,27873,49762,0,0,2778106,1117.880
central,DB5_NYSE.txt,60000,hjtopk,1.6666666666666667e-05,50,2,12,6,98.699600,50,27873,49762,0,0,2778106,1193.880
central,DB5_NYSE.txt,60000,hjtopk,1.6666666666666667e-05,50,2,12,7,98.320800,50,27873,49762,0,0,2778106,1223.880
central,DB5_NYSE.txt,60000,hjtopk,1.6666666666666667e-05,50,2,12,8,95.257200,50,27873,49762,0,0,2778106,129.025
central,DB5_NYSE.txt,60000,hjtopk,1.6666666666666667e-05,50,2,12,9,96.091500,50,27873,49762,0,0,2778106,207.025
central,DB5_NYSE.txt,60000,tk-no-bounds,1.6666666666666667e-05,50,2,12,0,94.583800,50,27873,49762,0,0,2778106,665.025
central,DB5_NYSE.txt,60000,tk-no-bounds,1.6666666666666667e-05,50,2,12,1,102.130100,50,27873,49762,0,0,2778106,741.025
central,DB5_NYSE.txt,60000,tk-no-bounds,1.6666666666666667e-05,50,2,12,2,110.785200,50,27873,49762,0,0,2778106,817.025
central,DB5_NYSE.txt,60000,tk-no-bounds,1.6666666666666667e-05,50,2,12,3,112.970300,50,27873,49762,0,0,2778106,895.025
central,DB5_NYSE.txt,60000,tk-no-bounds,1.6666666666666667e-05,50,2,12,4,115.013100,50,27873,49762,0,0,2778106,973.025
central,DB5_NYSE.txt,60000,tk-no-bounds,1.6666666666666667e-05,50,2,12,5,105.369200,50,27873,49762,0,0,2778106,1049.025
central,DB5_NYSE.txt,60000,tk-no-bounds,1.6666666666666667e-05,50,2,12,6,114.623400,50,27873,49762,0,0,2778106,1125.025
central,DB5_NYSE.txt,60000,tk-no-bounds,1.6666666666666667e-05,50,2,12,7,108.573400,50,27873,49762,0,0,2778106,1201.025
central,DB5_NYSE.txt,60000,tk-no-bounds,1.6666666666666667e-05,50,2,12,8,106.306700,50,27873,49762,0,0,2778106,1223.025
central,DB5_NYSE.txt,60000,tk-no-bounds,1.6666666666666667e-05,50,2,12,9,101.096700,50,27873,49762,0,0,2778106,134.699
central,DB5_NYSE.txt,60000,tk-no-pdub,1.6666666666666667e-05,50,2,12,0,14.549300,50,81,238,0,216,1037500,212.699
central,DB5_NYSE.txt,60000,tk-no-pdub,1.6666666666666667e-05,50,2,12,1,15.914300,50,81,238,0,216,1037500,226.699
central,DB5_NYSE.txt,60000,tk-no-pdub,1.6666666666666667e-05,50,2,12,2,15.898100,50,81,238,0,216,1037500,238.699
central,DB5_NYSE.txt,60000,tk-no-pdub,1.6666666666666667e-05,50,2,12,3,14.576500,50,81,238,0,216,1037500,252.699
central,DB5_NYSE.txt,60000,tk-no-pdub,1.6666666666666667e-05,50,2,12,4,16.171800,50,81,238,0,216,1037500,266.699
central,DB5_NYSE.txt,60000,tk-no-pdub,1.6666666666666667e-05,50,2,12,5,17.169700,50,81,238,0,216,1037500,278.699
central,DB5_NYSE.txt,60000,tk-no-pdub,1.6666666666666667e-05,50,2,12,6,14.032400,50,81,238,0,216,1037500,292.699
central,DB5_NYSE.txt,60000,tk-no-pdub,1.6666666666666667e-05,50,2,12,7,13.816100,50,81,238,0,216,1037500,304.699
central,DB5_NYSE.txt,60000,tk-no-pdub,1.6666666666666667e-05,50,2,12,8,14.775000,50,81,238,0,216,1037500,318.699
central,DB5_NYSE.txt,60000,tk-no-pdub,1.6666666666666667e-05,50,2,12,9,13.894300,50,81,238,0,216,1037500,330.699
central,DB5_NYSE.txt,60000,tk-no-dub,1.6666666666666667e-05,50,2,12,0,14.256600,50,185,782,639,0,934774,406.699
central,DB5_NYSE.txt,60000,tk-no-dub,1.6666666666666667e-05,50,2,12,1,14.600600,50,185,782,639,0,934774,418.699
central,DB5_NYSE.txt,60000,tk-no-dub,1.6666666666666667e-05,50,2,12,2,15.001600,50,185,782,639,0,934774,432.699
central,DB5_NYSE.txt,60000,tk-no-dub,1.6666666666666667e-05,50,2,12,3,15.981500,50,185,782,639,0,934774,444.699
central,DB5_NYSE.txt,60000,tk-no-dub,1.6666666666666667e-05,50,2,12,4,14.981900,50,185,782,639,0,934774,456.699
central,DB5_NYSE.txt,60000,tk-no-dub,1.6666666666666667e-05,50,2,12,5,15.961900,50,185,782,639,0,934774,470.699
central,DB5_NYSE.txt,60000,tk-no-dub,1.6666666666666667e-05,50,2,12,6,14.550700,50,185,782,639,0,934774,482.699
central,DB5_NYSE.txt,60000,tk-no-dub,1.6666666666666667e-05,50,2,12,7,14.192900,50,185,782,639,0,934774,494.699
central,DB5_NYSE.txt,60000,tk-no-dub,1.6666666666666667e-05,50,2,12,8,15.177700,50,185,782,639,0,934774,508.699
central,DB5_NYSE.txt,60000,tk-no-dub,1.6666666666666667e-05,50,2,12,9,14.298400,50,185,782,639,0,934774,520.699
central,DB5_NYSE.txt,60000,tk,1.6666666666666667e-05,50,2,12,0,13.193200,50,81,238,95,104,934774,594.699
central,DB5_NYSE.txt,60000,tk,1.6666666666666667e-05,50,2,12,1,13.899900,50,81,238,95,104,934774,608.699
central,DB5_NYSE.txt,60000,tk,1.6666666666666667e-05,50,2,12,2,15.376500,50,81,238,95,104,934774,620.699
central,DB5_NYSE.txt,60000,tk,1.6666666666666667e-05,50,2,12,3,13.736900,50,81,238,95,104,934774,632.699
central,DB5_NYSE.txt,60000,tk,1.6666666666666667e-05,50,2,12,4,14.221600,50,81,238,95,104,934774,644.699
central,DB5_NYSE.txt,60000,tk,1.6666666666666667e-05,50,2,12,5,14.007600,50,81,238,95,104,934774,658.699
central,DB5_NYSE.txt,60000,tk,1.6666666666666667e-05,50,2,12,6,14.087400,50,81,238,95,104,934774,670.699
central,DB5_NYSE.txt,60000,tk,1.6666666666666667e-05,50,2,12,7,14.045300,50,81,238,95,104,934774,682.699
central,DB5_NYSE.txt,60000,tk,1.6666666666666667e-05,50,2,12,8,13.395000,50,81,238,95,104,934774,694.699
central,DB5_NYSE.txt,60000,tk,1.6666666666666667e-05,50,2,12,9,14.167700,50,81,238,95,104,934774,708.699
central,DB6_CL_US.txt,10305,hjtopk,9.7040271712760790e-05,50,2,12,0,50.097600,50,19036,35902,0,0,316928,906.699
central,DB6_CL_US.txt,10305,hjtopk,9.7040271712760790e-05,50,2,12,1,48.205500,50,19036,35902,0,0,316928,938.699
central,DB6_CL_US.txt,10305,hjtopk,9.7040271712760790e-05,50,2,12,2,51.748800,50,19036,35902,0,0,316928,972.699
central,DB6_CL_US.txt,10305,hjtopk,9.7040271712760790e-05,50,2,12,3,48.241900,50,19036,35902,0,0,316928,1004.699
central,DB6_CL_US.txt,10305,hjtopk,9.7040271712760790e-05,50,2,12,4,49.889300,50,19036,35902,0,0,316928,1038.699
central,DB6_CL_US.txt,10305,hjtopk,9.7040271712760790e-05,50,2,12,5,54.013300,50,19036,35902,0,0,316928,1070.699
central,DB6_CL_US.txt,10305,hjtopk,9.7040271712760790e-05,50,2,12,6,52.432800,50,19036,35902,0,0,316928,1104.699
central,DB6_CL_US.txt,10305,hjtopk,9.7040271712760790e-05,50,2,12,7,52.186800,50,19036,35902,0,0,316928,1136.699
central,DB6_CL_US.txt,10305,hjtopk,9.7040271712760790e-05,50,2,12,8,46.439800,50,19036,35902,0,0,316928,1170.699
central,DB6_CL_US.txt,10305,hjtopk,9.7040271712760790e-05,50,2,12,9,45.811600,50,19036,35902,0,0,316928,1202.699
central,DB6_CL_US.txt,10305,tk-no-bounds,9.7040271712760790e-05,50,2,12,0,47.446000,50,19036,35902,0,0,316928,177.063
central,DB6_CL_US.txt,10305,tk-no-bounds,9.7040271712760790e-05,50,2,12,1,45.049300,50,19036,35902,0,0,316928,209.063
central,DB6_CL_US.txt,10305,tk-no-bounds,9.7040271712760790e-05,50,2,12,2,44.678900,50,19036,35902,0,0,316928,243.063
central,DB6_CL_US.txt,10305,tk-no-bounds,9.7040271712760790e-05,50,2,12,3,47.302900,50,19036,35902,0,0,316928,275.063
central,DB6_CL_US.txt,10305,tk-no-bounds,9.7040271712760790e-05,50,2,12,4,43.500600,50,19036,35902,0,0,316928,307.063
central,DB6_CL_US.txt,10305,tk-no-bounds,9.7040271712760790e-05,50,2,12,5,40.867200,50,19036,35902,0,0,316928,341.063
central,DB6_CL_US.txt,10305,tk-no-bounds,9.7040271712760790e-05,50,2,12,6,41.045700,50,19036,35902,0,0,316928,373.063
central,DB6_CL_US.txt,10305,tk-no-bounds,9.7040271712760790e-05,50,2,12,7,41.528600,50,19036,35902,0,0,316928,405.063
central,DB6_CL_US.txt,10305,tk-no-bounds,9.7040271712760790e-05,50,2,12,8,41.689300,50,19036,35902,0,0,316928,439.063
central,DB6_CL_US.txt,10305,tk-no-bounds,9.7040271712760790e-05,50,2,12,9,41.627900,50,19036,35902,0,0,316928,471.063
central,DB6_CL_US.txt,10305,tk-no-pdub,9.7040271712760790e-05,50,2,12,0,2.317800,50,78,216,0,187,146804,483.063
central,DB6_CL_US.txt,10305,tk-no-pdub,9.7040271712760790e-05,50,2,12,1,2.283200,50,78,216,0,187,146804,485.063
central,DB6_CL_US.txt,10305,tk-no-pdub,9.7040271712760790e-05,50,2,12,2,2.280500,50,78,216,0,187,146804,487.063
central,DB6_CL_US.txt,10305,tk-no-pdub,9.7040271712760790e-05,50,2,12,3,2.292000,50,78,216,0,187,146804,489.063
central,DB6_CL_US.txt,10305,tk-no-pdub,9.7040271712760790e-05,50,2,12,4,2.320200,50,78,216,0,187,146804,491.063
central,DB6_CL_US.txt,10305,tk-no-pdub,9.7040271712760790e-05,50,2,12,5,2.818800,50,78,216,0,187,146804,493.063
central,DB6_CL_US.txt,10305,tk-no-pdub,9.7040271712760790e-05,50,2,12,6,2.307100,50,78,216,0,187,146804,495.063
central,DB6_CL_US.txt,10305,tk-no-pdub,9.7040271712760790e-05,50,2,12,7,2.319000,50,78,216,0,187,146804,497.063
central,DB6_CL_US.txt,10305,tk-no-pdub,9.7040271712760790e-05,50,2,12,8,2.333600,50,78,216,0,187,146804,499.063
central,DB6_CL_US.txt,10305,tk-no-pdub,9.7040271712760790e-05,50,2,12,9,2.397000,50,78,216,0,187,146804,501.063
central,DB6_CL_US.txt,10305,tk-no-dub,9.7040271712760790e-05,50,2,12,0,2.535800,50,183,763,615,0,135185,513.063
central,DB6_CL_US.txt,10305,tk-no-dub,9.7040271712760790e-05,50,2,12,1,2.556200,50,183,763,615,0,135185,515.063
central,DB6_CL_US.txt,10305,tk-no-dub,9.7040271712760790e-05,50,2,12,2,3.243500,50,183,763,615,0,135185,517.063
central,DB6_CL_US.txt,10305,tk-no-dub,9.7040271712760790e-05,50,2,12,3,2.711500,50,183,763,615,0,135185,519.063
central,DB6_CL_US.txt,10305,tk-no-dub,9.7040271712760790e-05,50,2,12,4,2.541900,50,183,763,615,0,135185,523.063
central,DB6_CL_US.txt,10305,tk-no-dub,9.7040271712760790e-05,50,2,12,5,2.535700,50,183,763,615,0,135185,525.063
central,DB6_CL_US.txt,10305,tk-no-dub,9.7040271712760790e-05,50,2,12,6,2.588000,50,183,763,615,0,135185,527.063
central,DB6_CL_US.txt,10305,tk-no-dub,9.7040271712760790e-05,50,2,12,7,2.768000,50,183,763,615,0,135185,529.063
central,DB6_CL_US.txt,10305,tk-no-dub,9.7040271712760790e-05,50,2,12,8,4.058800,50,183,763,615,0,135185,531.063
central,DB6_CL_US.txt,10305,tk-no-dub,9.7040271712760790e-05,50,2,12,9,2.940800,50,183,763,615,0,135185,533.063
central,DB6_CL_US.txt,10305,tk,9.7040271712760790e-05,50,2,12,0,2.399500,50,78,216,68,105,135185,545.063
central,DB6_CL_US.txt,10305,tk,9.7040271712760790e-05,50,2,12,1,2.408300,50,78,216,68,105,135185,547.063
central,DB6_CL_US.txt,10305,tk,9.7040271712760790e-05,50,2,12,2,2.399400,50,78,216,68,105,135185,549.063
central,DB6_CL_US.txt,10305,tk,9.7040271712760790e-05,50,2,12,3,2.394700,50,78,216,68,105,135185,549.063
central,DB6_CL_US.txt,10305,tk,9.7040271712760790e-05,50,2,12,4,2.525300,50,78,216,68,105,135185,551.063
central,DB6_CL_US.txt,10305,tk,9.7040271712760790e-05,50,2,12,5,2.685700,50,78,216,68,105,135185,553.063
central,DB6_CL_US.txt,10305,tk,9.7040271712760790e-05,50,2,12,6,2.539200,50,78,216,68,105,135185,555.063
central,DB6_CL_US.txt,10305,tk,9.7040271712760790e-05,50,2,12,7,2.337000,50,78,216,68,105,135185,557.063
central,DB6_CL_US.txt,10305,tk,9.7040271712760790e-05,50,2,12,8,2.343500,50,78,216,68,105,135185,559.063
central,DB6_CL_US.txt,10305,tk,9.7040271712760790e-05,50,2,12,9,2.328800,50,78,216,68,105,135185,561.063
central,DB7_HPQ_US.txt,12075,hjtopk,8.2815734989648030e-05,50,2,12,0,50.038200,50,20077,38700,0,0,377322,775.063
central,DB7_HPQ_US.txt,12075,hjtopk,8.2815734989648030e-05,50,2,12,1,53.910800,50,20077,38700,0,0,377322,809.063
central,DB7_HPQ_US.txt,12075,hjtopk,8.2815734989648030e-05,50,2,12,2,52.715600,50,20077,38700,0,0,377322,845.063
central,DB7_HPQ_US.txt,12075,hjtopk,8.2815734989648030e-05,50,2,12,3,51.111500,50,20077,38700,0,0,377322,881.063
central,DB7_HPQ_US.txt,12075,hjtopk,8.2815734989648030e-05,50,2,12,4,50.216500,50,20077,38700,0,0,377322,915.063
central,DB7_HPQ_US.txt,12075,hjtopk,8.2815734989648030e-05,50,2,12,5,54.051000,50,20077,38700,0,0,377322,951.063
central,DB7_HPQ_US.txt,12075,hjtopk,8.2815734989648030e-05,50,2,12,6,56.125300,50,20077,38700,0,0,377322,985.063
central,DB7_HPQ_US.txt,12075,hjtopk,8.2815734989648030e-05,50,2,12,7,58.582300,50,20077,38700,0,0,377322,1021.063
central,DB7_HPQ_US.txt,12075,hjtopk,8.2815734989648030e-05,50,2,12,8,63.325800,50,20077,38700,0,0,377322,1057.063
central,DB7_HPQ_US.txt,12075,hjtopk,8.2815734989648030e-05,50,2,12,9,59.208800,50,20077,38700,0,0,377322,1091.063
central,DB7_HPQ_US.txt,12075,tk-no-bounds,8.2815734989648030e-05,50,2,12,0,48.939300,50,20077,38700,0,0,377322,76.561
central,DB7_HPQ_US.txt,12075,tk-no-bounds,8.2815734989648030e-05,50,2,12,1,60.113700,50,20077,38700,0,0,377322,110.561
central,DB7_HPQ_US.txt,12075,tk-no-bounds,8.2815734989648030e-05,50,2,12,2,56.065000,50,20077,38700,0,0,377322,146.561
central,DB7_HPQ_US.txt,12075,tk-no-bounds,8.2815734989648030e-05,50,2,12,3,55.001200,50,20077,38700,0,0,377322,180.561
central,DB7_HPQ_US.txt,12075,tk-no-bounds,8.2815734989648030e-05,50,2,12,4,48.502500,50,20077,38700,0,0,377322,216.561
central,DB7_HPQ_US.txt,12075,tk-no-bounds,8.2815734989648030e-05,50,2,12,5,50.894300,50,20077,38700,0,0,377322,250.561
central,DB7_HPQ_US.txt,12075,tk-no-bounds,8.2815734989648030e-05,50,2,12,6,47.907000,50,20077,38700,0,0,377322,286.561
central,DB7_HPQ_US.txt,12075,tk-no-bounds,8.2815734989648030e-05,50,2,12,7,47.741000,50,20077,38700,0,0,377322,320.561
central,DB7_HPQ_US.txt,12075,tk-no-bounds,8.2815734989648030e-05,50,2,12,8,45.122400,50,20077,38700,0,0,377322,356.561
central,DB7_HPQ_US.txt,12075,tk-no-bounds,8.2815734989648030e-05,50,2,12,9,44.044200,50,20077,38700,0,0,377322,390.561
central,DB7_HPQ_US.txt,12075,tk-no-pdub,8.2815734989648030e-05,50,2,12,0,2.756300,50,77,214,0,188,175087,404.561
central,DB7_HPQ_US.txt,12075,tk-no-pdub,8.2815734989648030e-05,50,2,12,1,3.677300,50,77,214,0,188,175087,406.561
central,DB7_HPQ_US.txt,12075,tk-no-pdub,8.2815734989648030e-05,50,2,12,2,2.805700,50,77,214,0,188,175087,410.561
central,DB7_HPQ_US.txt,12075,tk-no-pdub,8.2815734989648030e-05,50,2,12,3,2.755500,50,77,214,0,188,175087,412.561
central,DB7_HPQ_US.txt,12075,tk-no-pdub,8.2815734989648030e-05,50,2,12,4,2.846100,50,77,214,0,188,175087,414.561
central,DB7_HPQ_US.txt,12075,tk-no-pdub,8.2815734989648030e-05,50,2,12,5,2.795800,50,77,214,0,188,175087,416.561
central,DB7_HPQ_US.txt,12075,tk-no-pdub,8.2815734989648030e-05,50,2,12,6,3.802000,50,77,214,0,188,175087,418.561
central,DB7_HPQ_US.txt,12075,tk-no-pdub,8.2815734989648030e-05,50,2,12,7,3.017400,50,77,214,0,188,175087,420.561
central,DB7_HPQ_US.txt,12075,tk-no-pdub,8.2815734989648030e-05,50,2,12,8,2.757200,50,77,214,0,188,175087,424.561
central,DB7_HPQ_US.txt,12075,tk-no-pdub,8.2815734989648030e-05,50,2,12,9,2.772200,50,77,214,0,188,175087,426.561
central,DB7_HPQ_US.txt,12075,tk-no-dub,8.2815734989648030e-05,50,2,12,0,3.410000,50,189,770,617,0,162972,440.561
central,DB7_HPQ_US.txt,12075,tk-no-dub,8.2815734989648030e-05,50,2,12,1,3.944900,50,189,770,617,0,162972,442.561
central,DB7_HPQ_US.txt,12075,tk-no-dub,8.2815734989648030e-05,50,2,12,2,3.156400,50,189,770,617,0,162972,444.561
central,DB7_HPQ_US.txt,12075,tk-no-dub,8.2815734989648030e-05,50,2,12,3,3.108800,50,189,770,617,0,162972,446.561
central,DB7_HPQ_US.txt,12075,tk-no-dub,8.2815734989648030e-05,50,2,12,4,3.148200,50,189,770,617,0,162972,450.561
central,DB7_HPQ_US.txt,12075,tk-no-dub,8.2815734989648030e-05,50,2,12,5,3.165400,50,189,770,617,0,162972,452.561
central,DB7_HPQ_US.txt,12075,tk-no-dub,8.2815734989648030e-05,50,2,12,6,3.477900,50,189,770,617,0,162972,454.561
central,DB7_HPQ_US.txt,12075,tk-no-dub,8.2815734989648030e-05,50,2,12,7,3.659300,50,189,770,617,0,162972,456.561
central,DB7_HPQ_US.txt,12075,tk-no-dub,8.2815734989648030e-05,50,2,12,8,3.069700,50,189,770,617,0,162972,458.561
central,DB7_HPQ_US.txt,12075,tk-no-dub,8.2815734989648030e-05,50,2,12,9,3.042700,50,189,770,617,0,162972,460.561
central,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,0,3.090200,50,77,214,61,112,162972,474.561
central,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,1,2.832200,50,77,214,61,112,162972,476.561
central,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,2,3.529500,50,77,214,61,112,162972,478.561
central,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,3,2.892300,50,77,214,61,112,162972,482.561
central,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,4,2.792700,50,77,214,61,112,162972,484.561
central,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,5,2.898200,50,77,214,61,112,162972,486.561
central,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,6,2.786600,50,77,214,61,112,162972,488.561
central,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,7,3.712300,50,77,214,61,112,162972,490.561
central,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,8,3.560700,50,77,214,61,112,162972,492.561
central,DB7_HPQ_US.txt,12075,tk,8.2815734989648030e-05,50,2,12,9,2.831200,50,77,214,61,112,162972,494.561
central,DB8_GE_US.txt,14058,hjtopk,7.1133873950775350e-05,50,2,12,0,44.979500,50,16697,31931,0,0,330778,672.561
central,DB8_GE_US.txt,14058,hjtopk,7.1133873950775350e-05,50,2,12,1,42.849800,50,16697,31931,0,0,330778,702.561
central,DB8_GE_US.txt,14058,hjtopk,7.1133873950775350e-05,50,2,12,2,44.665200,50,16697,31931,0,0,330778,732.561
central,DB8_GE_US.txt,14058,hjtopk,7.1133873950775350e-05,50,2,12,3,52.584000,50,16697,31931,0,0,330778,760.561
central,DB8_GE_US.txt,14058,hjtopk,7.1133873950775350e-05,50,2,12,4,50.543100,50,16697,31931,0,0,330778,790.561
central,DB8_GE_US.txt,14058,hjtopk,7.1133873950775350e-05,50,2,12,5,53.442900,50,16697,31931,0,0,330778,820.561
central,DB8_GE_US.txt,14058,hjtopk,7.1133873950775350e-05,50,2,12,6,46.691000,50,16697,31931,0,0,330778,848.561
central,DB8_GE_US.txt,14058,hjtopk,7.1133873950775350e-05,50,2,12,7,51.357200,50,16697,31931,0,0,330778,878.561
central,DB8_GE_US.txt,14058,hjtopk,7.1133873950775350e-05,50,2,12,8,60.046900,50,16697,31931,0,0,330778,908.561
central,DB8_GE_US.txt,14058,hjtopk,7.1133873950775350e-05,50,2,12,9,60.507900,50,16697,31931,0,0,330778,936.561
central,DB8_GE_US.txt,14058,tk-no-bounds,7.1133873950775350e-05,50,2,12,0,47.667200,50,16697,31931,0,0,330778,1112.561
central,DB8_GE_US.txt,14058,tk-no-bounds,7.1133873950775350e-05,50,2,12,1,48.831400,50,16697,31931,0,0,330778,1140.561
central,DB8_GE_US.txt,14058,tk-no-bounds,7.1133873950775350e-05,50,2,12,2,47.043700,50,16697,31931,0,0,330778,1170.561
central,DB8_GE_US.txt,14058,tk-no-bounds,7.1133873950775350e-05,50,2,12,3,47.131900,50,16697,31931,0,0,330778,1198.561
central,DB8_GE_US.txt,14058,tk-no-bounds,7.1133873950775350e-05,50,2,12,4,72.113100,50,16697,31931,0,0,330778,1228.561
central,DB8_GE_US.txt,14058,tk-no-bounds,7.1133873950775350e-05,50,2,12,5,60.697200,50,16697,31931,0,0,330778,1228.561
central,DB8_GE_US.txt,14058,tk-no-bounds,7.1133873950775350e-05,50,2,12,6,58.143300,50,16697,31931,0,0,330778,60.636
central,DB8_GE_US.txt,14058,tk-no-bounds,7.1133873950775350e-05,50,2,12,7,63.918600,50,16697,31931,0,0,330778,90.636
central,DB8_GE_US.txt,14058,tk-no-bounds,7.1133873950775350e-05,50,2,12,8,50.095700,50,16697,31931,0,0,330778,118.636
central,DB8_GE_US.txt,14058,tk-no-bounds,7.1133873950775350e-05,50,2,12,9,43.215500,50,16697,31931,0,0,330778,148.636
central,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,0,4.052800,50,83,231,0,201,170180,162.636
central,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,1,3.286100,50,83,231,0,201,170180,164.636
central,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,2,3.111900,50,83,231,0,201,170180,166.636
central,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,3,3.204300,50,83,231,0,201,170180,168.636
central,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,4,3.117900,50,83,231,0,201,170180,170.636
central,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,5,3.542100,50,83,231,0,201,170180,172.636
central,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,6,3.120900,50,83,231,0,201,170180,174.636
central,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,7,3.200000,50,83,231,0,201,170180,178.636
central,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,8,3.198700,50,83,231,0,201,170180,180.636
central,DB8_GE_US.txt,14058,tk-no-pdub,7.1133873950775350e-05,50,2,12,9,3.116100,50,83,231,0,201,170180,182.636
central,DB8_GE_US.txt,14058,tk-no-dub,7.1133873950775350e-05,50,2,12,0,3.780400,50,190,770,616,0,156966,196.636
central,DB8_GE_US.txt,14058,tk-no-dub,7.1133873950775350e-05,50,2,12,1,3.420600,50,190,770,616,0,156966,198.636
central,DB8_GE_US.txt,14058,tk-no-dub,7.1133873950775350e-05,50,2,12,2,3.526800,50,190,770,616,0,156966,200.636
central,DB8_GE_US.txt,14058,tk-no-dub,7.1133873950775350e-05,50,2,12,3,3.445600,50,190,770,616,0,156966,202.636
central,DB8_GE_US.txt,14058,tk-no-dub,7.1133873950775350e-05,50,2,12,4,3.903200,50,190,770,616,0,156966,204.636
central,DB8_GE_US.txt,14058,tk-no-dub,7.1133873950775350e-05,50,2,12,5,3.389900,50,190,770,616,0,156966,206.636
central,DB8_GE_US.txt,14058,tk-no-dub,7.1133873950775350e-05,50,2,12,6,3.350500,50,190,770,616,0,156966,208.636
central,DB8_GE_US.txt,14058,tk-no-dub,7.1133873950775350e-05,50,2,12,7,3.370600,50,190,770,616,0,156966,212.636
central,DB8_GE_US.txt,14058,tk-no-dub,7.1133873950775350e-05,50,2,12,8,3.353600,50,190,770,616,0,156966,214.636
central,DB8_GE_US.txt,14058,tk-no-dub,7.1133873950775350e-05,50,2,12,9,3.566100,50,190,770,616,0,156966,216.636
central,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,0,3.646400,50,83,231,77,107,156966,228.636
central,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,1,3.163500,50,83,231,77,107,156966,230.636
central,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,2,3.227900,50,83,231,77,107,156966,232.743
central,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,3,3.217700,50,83,231,77,107,156966,236.636
central,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,4,3.508400,50,83,231,77,107,156966,238.636
central,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,5,3.220400,50,83,231,77,107,156966,240.636
central,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,6,3.159200,50,83,231,77,107,156966,242.636
central,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,7,3.158200,50,83,231,77,107,156966,244.636
central,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,8,3.138300,50,83,231,77,107,156966,246.636
central,DB8_GE_US.txt,14058,tk,7.1133873950775350e-05,50,2,12,9,4.492200,50,83,231,77,107,156966,248.636
K_sens,DB1_Amazon.txt,5842,hjtopk,0.00017117425539198904,10,2,12,0,89.031200,10,20878,39128,0,0,261668,392.636
K_sens,DB1_Amazon.txt,5842,hjtopk,0.00017117425539198904,10,2,12,1,84.622600,10,20878,39128,0,0,261668,428.636
K_sens,DB1_Amazon.txt,5842,hjtopk,0.00017117425539198904,10,2,12,2,95.926400,10,20878,39128,0,0,261668,464.636
K_sens,DB1_Amazon.txt,5842,hjtopk,0.00017117425539198904,10,2,12,3,77.286900,10,20878,39128,0,0,261668,500.636
